gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	90.15	20312	1651	297	698196	718321	861862	841714	0.0	2.611e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.66	19324	1636	327	705396	724529	854647	835497	0.0	2.428e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.64	18641	1596	292	674309	692765	597153	615642	0.0	2.342e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	90.20	17357	1454	238	993994	1011225	686771	669537	0.0	2.240e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.81	17226	1587	303	1235298	1252338	1038778	1055847	0.0	2.081e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.44	17120	1625	320	617821	634753	551301	568253	0.0	2.033e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.22	16983	1575	346	964326	981072	715066	698273	0.0	1.989e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.42	16530	1551	316	673737	690062	596568	612938	0.0	1.959e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.94	16528	1671	298	862444	878806	645813	662183	0.0	1.918e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.60	15432	1504	240	868528	883839	651917	667213	0.0	1.852e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	90.68	13834	1079	182	681847	695563	604686	618426	0.0	1.821e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	91.23	13212	1027	130	1147081	1160229	956947	970089	0.0	1.786e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.11	15227	1442	307	964041	979075	715351	700301	0.0	1.775e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.12	15041	1511	245	1888545	1903432	1540765	1555682	0.0	1.762e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.00	14248	1341	200	288148	302284	260060	274192	0.0	1.742e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.35	15077	1479	361	440971	455826	359272	374141	0.0	1.688e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.16	13707	1263	199	917473	931058	761233	747629	0.0	1.687e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	90.01	13169	1125	176	1151884	1164970	961746	974805	0.0	1.685e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.74	13443	1281	213	258545	271871	231511	244836	0.0	1.622e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.78	13791	1342	298	719202	732832	840824	827217	0.0	1.582e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.67	13130	1259	213	151502	164525	138942	151949	0.0	1.580e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.34	12706	1157	176	261681	274280	234635	247249	0.0	1.578e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.58	12874	1222	201	732890	745653	827188	814453	0.0	1.540e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.26	13659	1373	308	438222	451694	356526	370003	0.0	1.525e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.37	14133	1356	439	76205	90067	68013	81844	0.0	1.490e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.91	14169	1617	320	1908440	1922423	1559123	1573096	0.0	1.475e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.04	13039	1339	288	1093762	1106624	904272	917135	0.0	1.439e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.20	12181	1129	265	1134875	1146927	944832	956832	0.0	1.425e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.45	13262	1406	338	1057032	1070086	870487	883564	0.0	1.417e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.56	12342	1257	245	624845	637038	558327	570538	0.0	1.403e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.95	11838	1166	248	119972	131671	110318	122033	0.0	1.372e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.93	13218	1428	347	1096816	1109817	907334	920335	0.0	1.371e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.70	11378	1054	207	1118874	1130136	928875	940135	0.0	1.367e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.63	11383	1097	175	1225971	1237239	1029418	1040717	0.0	1.367e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.65	10819	940	167	1001103	1011834	679662	668937	0.0	1.361e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.13	12231	1231	285	973057	985098	706349	694273	0.0	1.355e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.08	12119	1292	247	1078671	1090635	891962	903960	0.0	1.345e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.99	11588	1099	237	697536	708970	862526	851079	0.0	1.342e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.88	11876	1214	296	751155	762873	808135	796447	0.0	1.298e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.41	10885	1053	179	274988	285762	247273	258058	0.0	1.292e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.89	11665	1210	275	1181634	1193124	987645	999164	0.0	1.278e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.32	10666	1037	180	105283	115839	96298	106863	0.0	1.260e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.97	10753	1026	217	1156371	1167002	966235	976840	0.0	1.244e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.09	10130	919	173	1120985	1131020	930984	941021	0.0	1.241e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.07	11119	1149	258	931247	942226	747516	736548	0.0	1.230e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.46	11977	1389	302	1910954	1922766	1561649	1573436	0.0	1.214e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.98	11524	1299	281	1849897	1861272	1505856	1517210	0.0	1.204e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.97	10839	1127	239	472623	483324	389937	400627	0.0	1.193e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.52	11717	1325	322	1059388	1070913	872855	884390	0.0	1.189e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.89	11322	1314	253	23506	34685	21132	32312	0.0	1.180e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.41	10467	1067	203	1757481	1767820	1426360	1436702	0.0	1.180e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.95	10035	1020	162	546815	556743	485479	495430	0.0	1.166e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.74	10146	1030	191	1906344	1916383	1557026	1567063	0.0	1.165e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.78	10659	1152	225	93579	104117	83958	94479	0.0	1.164e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.33	9726	958	155	1894327	1903958	1546554	1556196	0.0	1.151e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.27	10126	1044	216	1511666	1521680	1249337	1259328	0.0	1.133e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.13	9697	902	208	494439	503978	430003	439607	0.0	1.130e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.98	9700	944	210	506338	515930	442868	452452	0.0	1.125e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.68	8718	836	138	248872	257532	222852	231475	0.0	1.049e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.29	9595	1060	233	347203	356655	318207	327688	0.0	1.020e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.69	9412	985	227	520937	530204	457328	466615	0.0	1.019e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.02	9216	962	198	1846481	1855594	1502464	1511547	0.0	1.018e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.06	8200	750	129	136492	144628	125062	133177	0.0	1.004e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.29	8956	922	189	520883	529727	457275	466125	0.0	1.004e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.79	7911	691	101	588783	596618	523868	531736	0.0	1.002e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.33	8091	696	147	177480	185477	164162	172178	0.0	1.001e+04
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.94	8482	877	135	1325513	1333922	1109194	1117601	0.0	9862
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.96	8912	939	199	1513628	1522414	1251271	1260084	0.0	9814
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.84	8907	963	193	7	8804	7	8813	0.0	9762
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.75	8843	992	175	116916	125666	107261	116015	0.0	9672
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.16	9198	976	271	886402	895446	782715	773662	0.0	9659
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.90	9291	1014	245	579516	588665	514626	523761	0.0	9627
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.66	8348	836	173	463130	471386	381302	389546	0.0	9531
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.53	9875	1231	270	58403	68138	52545	62261	0.0	9496
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.58	8336	839	180	665141	673359	588716	596972	0.0	9479
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.74	7473	672	82	986583	994001	694274	686843	0.0	9463
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.55	8549	927	193	1203069	1211516	1009641	1018067	0.0	9210
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.37	9038	971	302	1272323	1281172	1075222	1084096	0.0	9042
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.42	7940	815	170	1351911	1359754	1130544	1138395	0.0	8959
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.48	7450	754	101	318217	325616	289604	296999	0.0	8909
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.34	8076	853	212	429988	437939	348572	356521	0.0	8573
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.95	7696	756	210	938411	945963	740352	732762	0.0	8421
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.88	6853	649	102	49324	56120	45266	52061	0.0	8329
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.13	7233	711	188	486726	493841	422467	429596	0.0	7997
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.33	7493	806	179	1306282	1313658	420635	413245	0.0	7963
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.85	8233	873	305	653658	661662	577929	586015	0.0	7950
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.86	7608	847	204	558178	565671	496988	504480	0.0	7877
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.71	7221	754	171	337494	344598	308488	315618	0.0	7827
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.76	6297	550	141	242399	248627	216413	222619	0.0	7561
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.87	7213	832	165	576501	583624	511612	518726	0.0	7502
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.52	6213	606	101	951249	957413	727409	721256	0.0	7424
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.22	7328	851	215	235083	242288	208983	216200	0.0	7319
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.41	7735	866	298	1274024	1281582	1076950	1084520	0.0	7289
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.92	7399	861	213	539530	546798	478004	485277	0.0	7245
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.69	6205	612	135	603558	609689	538513	544638	0.0	7086
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.79	5869	530	110	167977	173782	155212	161015	0.0	7075
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.88	6091	639	92	610231	616259	544677	550730	0.0	7068
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.27	6903	772	216	1839605	1846381	1495797	1502580	0.0	6887
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	83.93	7475	909	248	745969	753302	813309	805986	0.0	6881
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.08	5872	552	122	1293450	1299231	1094954	1100767	0.0	6830
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.72	6646	704	214	1071698	1078192	885226	891777	0.0	6789
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.11	6451	709	156	1167182	1173522	976996	983369	0.0	6776
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.67	6546	794	137	1790150	1796625	1451376	1457847	0.0	6759
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.29	6813	706	254	1255857	1262512	1059686	1066359	0.0	6758
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.33	6355	628	193	326948	333170	297634	303879	0.0	6698
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.35	6141	713	115	456117	462189	374261	380344	0.0	6582
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.91	6595	780	196	233816	240299	207716	214206	0.0	6468
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.05	6469	736	177	530365	536729	467649	473990	0.0	6375
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.38	5947	605	171	223594	229441	198136	203976	0.0	6305
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.00	5631	642	86	36399	41981	33937	39525	0.0	6261
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.30	5818	631	148	848246	853990	631521	637245	0.0	6176
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.05	5865	578	177	85526	91263	77290	83041	0.0	6078
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.54	6305	723	210	1214146	1220324	1019024	1025202	0.0	6010
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.63	5491	603	108	566018	571424	505370	510813	0.0	5952
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.71	5419	592	113	11610	16958	9888	15248	0.0	5901
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.31	4937	495	74	857199	862092	640523	645420	0.0	5845
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	95.32	3715	111	47	1408679	1412362	1172922	1176604	0.0	5838
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	95.32	3715	111	47	1578688	1582371	1172922	1176604	0.0	5838
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	95.32	3715	111	47	1408679	1412362	1291636	1295318	0.0	5838
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	95.32	3715	111	47	1578688	1582371	1291636	1295318	0.0	5838
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.62	5223	539	136	1865464	1870623	1521020	1526145	0.0	5626
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.90	5383	603	142	1819887	1825195	1481140	1486440	0.0	5592
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.12	4713	394	142	1583059	1587702	1295958	1300573	0.0	5448
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.45	4553	466	59	1431416	1435936	1191508	1196032	0.0	5439
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.72	4486	447	57	1588470	1592926	1301104	1305559	0.0	5426
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.27	4856	466	135	1343324	1348094	1125208	1129996	0.0	5404
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.77	4929	517	116	1300268	1305120	1101840	1106709	0.0	5365
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.13	4269	384	78	219082	223314	193908	198132	0.0	5240
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	82.28	6416	782	299	359685	365890	336249	342519	0.0	5221
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.39	4323	428	61	1379208	1383488	1154949	1159239	0.0	5134
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.20	4347	445	63	1923482	1927793	1573805	1578118	0.0	5123
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.88	5177	601	161	1335270	1340348	1117675	1122767	0.0	5055
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	91.28	3691	273	47	1547576	1551243	1277229	1280893	0.0	4987
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.19	4578	510	111	1704464	1708987	1389473	1393982	0.0	4841
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.23	4874	522	167	1198053	1202830	1004665	1009436	0.0	4830
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.87	4613	534	98	1368491	1373036	1144737	1149298	0.0	4798
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	88.71	3977	377	66	1047108	1051041	866331	870278	0.0	4791
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.07	4856	543	134	1111099	1115860	921582	926349	0.0	4783
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.17	4482	451	131	1746122	1750519	1419906	1424302	0.0	4686
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.90	3655	328	41	1289060	1292694	1090657	1094290	0.0	4667
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.72	4201	470	78	1541786	1545937	1272431	1276592	0.0	4586
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.47	3920	395	91	426106	429981	344626	348493	0.0	4431
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	83.68	4823	577	159	306674	311387	278526	283247	0.0	4353
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.18	4626	554	131	1814221	1818787	1474955	1479461	0.0	4324
